X1,X2
0.4967141530112327,-6.784947304872217
-0.13826430117118466,-3.054994630536529
0.6476885381006925,-5.973810610451428
1.5230298564080254,1.1041804694611956
-0.23415337472333597,11.971785314619128
-0.23413695694918055,-7.710421571412046
1.5792128155073915,10.00820497768414
0.7674347291529088,-7.816720723468876
-0.4694743859349521,-8.476272124968842
0.5425600435859647,8.185946183432133
-0.46341769281246226,9.219363780076167
-0.46572975357025687,8.514099367626542
0.24196227156603412,-13.157974082181411
-1.913280244657798,-4.659509780720508
-1.7249178325130328,8.229885920033214
-0.5622875292409727,0.41541840563894605
-1.0128311203344238,-10.736928461974642
0.3142473325952739,4.583179391254417
-0.9080240755212109,-7.148072589914705
-1.4123037013352915,17.94524848392212
1.465648768921554,15.448414624182584
-0.22577630048653566,6.040974263555673
0.06752820468792384,13.610067047697736
-1.4247481862134568,0.647913501233811
-0.5443827245251827,7.654374943750159
0.11092258970986608,14.77720295302075
-1.1509935774223028,2.454986817943127
0.37569801834567196,-2.5518717151428367
-0.600638689918805,-17.046219581771158
-0.2916937497932768,-0.83133525721494
-0.6017066122293969,8.234231845623114
1.8522781845089378,9.456334275676298
-0.013497224737933921,5.043650657184098
-1.0577109289559004,-5.412990949622398
0.822544912103189,-19.768215689475905
-1.2208436499710222,-4.952150980047351
0.2088635950047554,-3.043448710539514
-1.9596701238797756,-3.1292896719001413
-1.3281860488984305,6.185563569779244
0.19686123586912352,19.856764110148397
0.7384665799954104,1.2352920184109302
0.1713682811899705,-2.1673178915646165
-0.11564828238824053,-2.5922181300409255
-0.3011036955892888,1.243847669077142
-1.4785219903674274,-8.28293760348399
-0.7198442083947086,1.2019855874605507
-0.4606387709597875,4.508123363317998
1.0571222262189157,2.096860635744881
0.3436182895684614,4.575419340047812
-1.763040155362734,4.337476093485353
0.324083969394795,-17.718966822464438
-0.38508228041631654,6.3687015839540315
-0.6769220003059587,-6.710148456624536
0.6116762888408679,-10.958391630039579
1.030999522495951,-11.044518278549962
0.9312801191161986,4.335416104725293
-0.8392175232226385,-2.2257492722485295
-0.3092123758512146,-16.819687839854108
0.33126343140356396,4.780378151922834
0.9755451271223592,-14.396081307988274
-0.47917423784528995,1.3982135851821087
-0.18565897666381712,2.3849892567305413
-1.1063349740060282,8.855770816950448
-1.1962066240806708,17.816847864668514
0.812525822394198,-13.646763259005416
1.356240028570823,-0.5247385606304944
-0.07201012158033385,-2.763352950442173
1.0035328978920242,4.337496859609622
0.36163602504763415,2.156687709336186
-0.6451197546051243,-3.5254624273661994
0.36139560550841393,-4.409021886108555
1.5380365664659692,-11.164508551840475
-0.03582603910995154,9.878615824065092
1.5646436558140062,4.592041815995293
-2.6197451040897444,9.177681977951373
0.8219025043752238,-3.1039613647551367
0.08704706823817122,-6.568354686944304
-0.29900735046586746,-10.78315066629228
0.0917607765355023,3.589175837406595
-1.9875689146008928,-10.397932245282346
-0.21967188783751193,18.486630689665503
0.3571125715117464,-13.076425810934404
1.477894044741516,2.736601192125019
-0.5182702182736474,15.668547072137862
-0.8084936028931876,5.99089759263809
-0.5017570435845365,1.7567371249177932
0.9154021177020741,-9.684836469618956
0.32875110965968446,-13.81769188567704
-0.5297602037670388,7.700501089175859
0.5132674331133561,15.061472407749466
0.09707754934804039,-4.388499904781715
0.9686449905328892,-11.39061507616351
-0.7020530938773524,-24.581694305490185
-0.3276621465977682,-9.807648436625376
-0.39210815313215763,-1.136568424990402
-1.4635149481321186,15.991232408367342
0.29612027706457605,6.731336922329685
0.26105527217988933,3.05085404706753
0.00511345664246089,-4.0011966130113095
-0.23458713337514692,-5.831657172559563
-1.4153707420504142,14.056475975079636
-0.42064532276535904,2.007385407583895
-0.3427145165267695,-21.02600691921022
-0.8022772692216189,-6.7353964789724285
-0.16128571166600914,-8.582160317716268
0.4040508568145384,-5.462640091774649
1.8861859012105302,5.629106602850852
0.17457781283183896,-1.074448817942494
0.25755039072276437,-0.7686540700366202
-0.07444591576616721,13.134731613252367
-1.9187712152990415,-6.964610897866884
-0.026513875449216878,18.641995258873497
0.06023020994102644,-6.713075913710861
2.463242112485286,0.8919819661257138
-0.19236096478112252,-2.812035954027669
0.30154734233361247,1.2341913350096105
-0.03471176970524331,4.445919950731289
-1.168678037619532,4.338352400888765
1.1428228145150205,-7.531173306205799
0.7519330326867741,-11.229146774475707
0.7910319470430469,25.031717909057107
-0.9093874547947389,-4.839843396005531
1.4027943109360992,6.9921243867198655
-1.4018510627922809,-16.076413105231968
0.5868570938002703,-2.7961271990467678
2.1904556258099785,-1.2719938398244293
-0.9905363251306883,4.728150699278325
-0.5662977296027719,-27.22454140991939
0.09965136508764122,1.6614061307833063
-0.5034756541161992,-11.49741455367893
-1.5506634310661327,3.2434571119492386
0.06856297480602733,-10.36329196838163
-1.0623037137261049,-8.554826959255813
0.4735924306351816,-2.7362761039326817
-0.9194242342338032,-10.523294696031954
1.5499344050175394,-4.755344467353549
-0.7832532923362371,-11.933757685433154
-0.3220615162056756,-18.331704516987276
0.8135172173696698,10.179570524293595
-1.2308643164339552,-12.960486928239284
0.22745993460412942,-1.7868088760798353
1.307142754282428,7.528910814937849
-1.6074832345612275,-6.1494410251604315
0.1846338585323042,-8.25165899745538
0.25988279424842353,2.2623808866742148
0.7818228717773104,11.17933822727152
-1.236950710878082,-11.69315265086469
-1.3204566130842763,-1.5014783201743893
0.5219415656168976,-17.324945949673275
0.29698467323318606,-3.9320100368219
0.25049285034587654,0.34204684538075447
0.3464482094969757,-8.546246417550657
-0.6800247215784908,-4.5699183382523145
0.23225369716100355,-14.082267683074502
0.29307247329868125,0.7707861138149362
-0.7143514180263678,10.556942488831497
1.8657745111447566,-10.971438697704636
0.4738329209117875,-6.226717665523829
-1.1913034972026486,5.0254624645418176
0.6565536086338297,12.120907193227362
